l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
128000.0,32000.0,256.0,64.0,2.0,4.0,16.0,26.0,3.0,3.0,5.0,1.0,4.0,2.0,6.0,3.0,6.0,3.0,2.0,1.0,6.0,2.0,2.0,2.0,4.0,6.0,4.0,1.0,2.0,6.0,3.0,4.0,16.0,16.0,1.0,4.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,3.0,2.0,4.0,6.0,5.0,2.0,3.0,4.0,1.0,3.0,1.0,4.0,3.0,3.0,6.0,32.0,2.0,1.0,128.0,1.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,5.0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,32.0,1.0,1.0,32.0,32.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,4.0,2.0,256.0,32.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,6.0,3.0,2.0,1.0,5.0,4.0,5.0,1.0,3.0,4.0,5.0,4.0,5.0,5.0,2.0,8.0,256.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,5.0,3.0,5.0,2.0,2.0,4.0,1.0,5.0,5.0,5.0,6.0,1.0,64.0,16.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,6.0,5.0,6.0,2.0,6.0,4.0,1.0,5.0,5.0,6.0,4.0,3.0,2.0,512.0,128.0,1.0,32.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7079021699.0,16489647.16,248943000.0,2.0432061805555555,416.0,514.0,49152.0,1.1673057005449373e+17,7.0,4.789417462847222,133.0,3528.277777777778
8192.0,128000.0,256.0,64.0,2.0,30.0,48.0,18.0,3.0,1.0,5.0,6.0,5.0,5.0,4.0,1.0,2.0,3.0,6.0,5.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,5.0,2.0,1.0,4.0,2.0,64.0,32.0,1.0,192.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,2.0,4.0,3.0,3.0,6.0,4.0,4.0,4.0,6.0,2.0,6.0,2.0,5.0,1.0,3.0,32.0,32.0,1.0,64.0,2.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,3.0,5.0,5.0,6.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,6.0,2.0,128.0,1.0,32.0,8.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,6.0,2.0,5.0,3.0,6.0,1.0,4.0,5.0,5.0,64.0,2.0,1.0,8.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,4.0,5.0,1.0,3.0,6.0,6.0,5.0,5.0,4.0,1.0,6.0,4.0,6.0,2.0,2.0,8.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,2.0,1.0,6.0,6.0,1.0,3.0,5.0,5.0,1.0,2.0,3.0,4.0,6.0,2.0,1.0,2.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,5.0,1.0,5.0,5.0,5.0,6.0,3.0,4.0,2.0,2.0,4.0,1.0,3.0,256.0,4.0,1.0,256.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7061593687.0,28877070.520000003,713481000.0,4.392278749999999,864.0,514.0,33792.0,2.0391813888308582e+17,4.75,2.454476973958333,133.0,3118.25
2048.0,4096000.0,256.0,64.0,3.0,10.0,30.0,20.0,5.0,5.0,5.0,5.0,5.0,2.0,6.0,4.0,3.0,4.0,6.0,3.0,6.0,5.0,5.0,3.0,5.0,5.0,1.0,2.0,4.0,4.0,1.0,6.0,4.0,4.0,1.0,96.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,2.0,1.0,1.0,3.0,3.0,6.0,1.0,4.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,2.0,5.0,2.0,3.0,3.0,6.0,2.0,1.0,1.0,3.0,6.0,1.0,1.0,4.0,1.0,32.0,1.0,64.0,64.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,6.0,3.0,5.0,6.0,5.0,3.0,1.0,1.0,6.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,128.0,2.0,1.0,16.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0,8.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,3.0,5.0,6.0,6.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,32.0,64.0,1.0,512.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,1.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,6.0,4.0,2.0,32.0,1.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,183827879.0,12136315.36,20654400000.0,44.18027673611111,6000.0,514.0,950272.0,2230993111503921.2,124.66774930555555,3.3625524374999998,133.0,83183.55555555556
512.0,16000.0,256.0,64.0,2.0,24.0,20.0,26.0,6.0,1.0,6.0,1.0,2.0,1.0,4.0,4.0,3.0,5.0,5.0,3.0,2.0,5.0,2.0,3.0,5.0,5.0,2.0,5.0,5.0,4.0,2.0,2.0,256.0,128.0,1.0,128.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,4.0,1.0,16.0,1.0,2.0,32.0,1.0,2.0,64.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,6.0,4.0,4.0,5.0,1.0,64.0,1.0,32.0,16.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,3.0,5.0,6.0,1.0,2.0,2.0,5.0,6.0,4.0,1.0,4.0,5.0,1.0,2.0,3.0,16.0,512.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,6.0,1.0,6.0,3.0,2.0,4.0,6.0,2.0,5.0,2.0,5.0,4.0,4.0,3.0,128.0,64.0,1.0,256.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,3.0,5.0,6.0,4.0,5.0,3.0,6.0,4.0,5.0,4.0,1.0,2.0,5.0,2.0,5.0,16.0,64.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,3.0,4.0,3.0,6.0,6.0,1.0,4.0,3.0,5.0,2.0,3.0,5.0,3.0,6.0,6.0,32.0,512.0,1.0,128.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,892593326.0,14013363.55,338593000.0,2.725280833333333,520.0,514.0,458752.0,1.2508234779541668e+16,28.668639236111105,8.144290197916666,133.0,47615.666666666664
2048.0,512000.0,256.0,64.0,1.0,2.0,48.0,28.0,2.0,5.0,3.0,1.0,2.0,2.0,4.0,5.0,4.0,6.0,3.0,6.0,2.0,1.0,5.0,6.0,5.0,2.0,5.0,1.0,6.0,6.0,4.0,5.0,64.0,8.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,6.0,4.0,4.0,3.0,4.0,4.0,6.0,6.0,6.0,1.0,1.0,3.0,5.0,64.0,64.0,1.0,2.0,64.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,6.0,6.0,2.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,5.0,3.0,32.0,32.0,1.0,4.0,16.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,6.0,3.0,4.0,5.0,5.0,5.0,1.0,6.0,1.0,3.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,6.0,3.0,1.0,3.0,3.0,4.0,5.0,3.0,1.0,6.0,3.0,5.0,6.0,512.0,8.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,6.0,1.0,3.0,3.0,4.0,5.0,2.0,2048.0,2.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,5.0,6.0,4.0,2.0,4.0,3.0,1.0,3.0,3.0,5.0,1.0,64.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,264569120.0,43294431.16,11913400.0,0.14420249999999998,28.0,514.0,7480.0,1.1454369552901778e+16,26.040210069444445,26.041972569444447,133.0,1955.5
512.0,2048000.0,256.0,64.0,1.0,24.0,34.0,44.0,2.0,6.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,6.0,4.0,6.0,4.0,6.0,2.0,4.0,6.0,6.0,5.0,1.0,1.0,6.0,4.0,256.0,1.0,64.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,3.0,3.0,6.0,5.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,5.0,64.0,2.0,1.0,8.0,16.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,4.0,5.0,4.0,6.0,3.0,5.0,1.0,3.0,1.0,5.0,2.0,3.0,6.0,6.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,32.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,4.0,3.0,5.0,5.0,1.0,5.0,2.0,5.0,3.0,3.0,5.0,4.0,256.0,256.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,6.0,2.0,4.0,2.0,6.0,2.0,3.0,5.0,1.0,6.0,6.0,3.0,2.0,4.0,3.0,4.0,8.0,1.0,512.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,2.0,1.0,2.0,5.0,4.0,2.0,6.0,3.0,5.0,5.0,6.0,4.0,4.0,1.0,1.0,256.0,32.0,1.0,4.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,3.0,3.0,6.0,2.0,6.0,2.0,5.0,2.0,2.0,4.0,3.0,1.0,6.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,167444768.0,43606138.800000004,18654900.0,0.22340700000000002,44.0,514.0,11608.0,7301619794741799.0,42.79224027777778,43.165290277777785,133.0,3035.5
64000.0,64000.0,256.0,64.0,2.0,46.0,48.0,16.0,1.0,4.0,6.0,2.0,6.0,4.0,4.0,4.0,6.0,6.0,4.0,6.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,6.0,1.0,3.0,4.0,4.0,64.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,6.0,3.0,1.0,4.0,5.0,5.0,5.0,1.0,5.0,4.0,3.0,1.0,5.0,1.0,1.0,1.0,64.0,16.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,6.0,4.0,6.0,3.0,1.0,4.0,1.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,2.0,16.0,64.0,1.0,1.0,2.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,1.0,3.0,6.0,2.0,3.0,1.0,2.0,1.0,6.0,6.0,1.0,5.0,5.0,3.0,64.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,5.0,6.0,2.0,4.0,1.0,6.0,3.0,5.0,2.0,1.0,2.0,1.0,6.0,4.0,512.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,2.0,6.0,3.0,5.0,5.0,6.0,4.0,6.0,2.0,4.0,5.0,4.0,4.0,4.0,1.0,256.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,3.0,5.0,3.0,5.0,5.0,3.0,1.0,5.0,6.0,6.0,2.0,1.0,8.0,2.0,1.0,1024.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7036824714.0,36129277.42,596727000.0,3.870501284722222,768.0,514.0,133632.0,2.5423539224801818e+17,28.250012499999997,16.051631336805553,133.0,2163.1736111111113
64000.0,8192000.0,256.0,64.0,1.0,6.0,48.0,20.0,1.0,6.0,6.0,6.0,3.0,4.0,5.0,3.0,1.0,4.0,6.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,4.0,32.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,6.0,3.0,5.0,3.0,5.0,6.0,6.0,3.0,6.0,6.0,4.0,1.0,3.0,2.0,32.0,64.0,1.0,64.0,16.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,1.0,4.0,6.0,6.0,3.0,2.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,16.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,4.0,1.0,6.0,5.0,3.0,1.0,3.0,4.0,5.0,6.0,4.0,5.0,2.0,4.0,5.0,8.0,64.0,1.0,4.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,3.0,3.0,6.0,2.0,1.0,6.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,2.0,2.0,1.0,1024.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,3.0,4.0,3.0,2.0,6.0,4.0,5.0,4.0,2.0,5.0,3.0,3.0,1.0,4.0,2048.0,8.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,5.0,3.0,4.0,1.0,5.0,1.0,3.0,2.0,4.0,6.0,4.0,1.0,16.0,128.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,366280992.0,43346375.11999999,8640490.0,0.104819575,20.0,514.0,5416.0,1.5876953278557716e+16,18.66373541666666,18.66497291666667,133.0,1415.5
128000.0,16000000.0,256.0,64.0,3.0,36.0,2.0,20.0,6.0,4.0,4.0,1.0,3.0,2.0,6.0,2.0,3.0,6.0,3.0,2.0,5.0,3.0,1.0,6.0,5.0,5.0,1.0,1.0,5.0,3.0,2.0,6.0,64.0,512.0,1.0,48.0,1536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,6.0,2.0,1.0,3.0,6.0,4.0,1.0,3.0,4.0,3.0,6.0,5.0,4.0,6.0,6.0,64.0,1.0,1.0,128.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,2.0,5.0,5.0,6.0,1.0,4.0,6.0,5.0,1.0,4.0,1.0,3.0,6.0,6.0,4.0,8.0,1.0,1.0,2.0,64.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,3.0,4.0,5.0,3.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,3.0,1.0,2.0,128.0,16.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,3.0,6.0,4.0,1.0,4.0,2.0,3.0,5.0,1.0,2.0,4.0,4.0,3.0,4.0,8.0,256.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,5.0,6.0,5.0,4.0,5.0,2.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,4.0,16.0,256.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,3.0,2.0,2.0,4.0,5.0,2.0,4.0,6.0,128.0,16.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1917638016.0,11786493.9,1611540000.0,8.397713472222224,1440.0,514.0,2097152.0,2.2602228777992104e+16,98.15972222222223,4.902587890625,133.0,213251.55555555556
2048.0,32000000.0,256.0,64.0,3.0,38.0,24.0,24.0,4.0,6.0,2.0,3.0,5.0,1.0,6.0,4.0,2.0,5.0,2.0,6.0,1.0,6.0,2.0,5.0,6.0,1.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,16.0,1.0,1.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,3.0,4.0,3.0,1.0,6.0,32.0,16.0,1.0,1.0,64.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,6.0,6.0,2.0,6.0,1.0,4.0,6.0,3.0,4.0,4.0,5.0,2.0,6.0,1.0,6.0,2.0,16.0,1.0,16.0,4.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,1.0,5.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,5.0,6.0,4.0,8.0,32.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,4.0,2.0,2.0,6.0,6.0,5.0,3.0,1.0,3.0,6.0,2.0,1.0,1.0,6.0,6.0,6.0,32.0,2.0,1.0,4.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,6.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,6.0,1024.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,3.0,6.0,1.0,3.0,5.0,1.0,3.0,2.0,3.0,4.0,6.0,1.0,4.0,3.0,6.0,8.0,8.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,436916734.0,12554990.48,252564000000.0,312.79765972222225,21888.0,514.0,532480.0,5485485435922693.0,43.253936805555554,1.1819967673611111,133.0,95616.0
32000.0,1024000.0,256.0,64.0,2.0,18.0,22.0,8.0,3.0,2.0,2.0,6.0,5.0,2.0,6.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,5.0,6.0,4.0,6.0,3.0,8.0,16.0,1.0,1536.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,6.0,2.0,4.0,6.0,4.0,2.0,4.0,4.0,1.0,6.0,4.0,2.0,3.0,6.0,2.0,16.0,8.0,1.0,128.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,6.0,4.0,1.0,2.0,4.0,2.0,6.0,3.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,5.0,3.0,4.0,8.0,1.0,4.0,16.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,6.0,5.0,5.0,6.0,6.0,3.0,5.0,3.0,3.0,3.0,3.0,128.0,512.0,1.0,256.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,6.0,6.0,4.0,3.0,2.0,5.0,2.0,2.0,4.0,6.0,1.0,1.0,6.0,4.0,2.0,5.0,32.0,4.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,3.0,4.0,2.0,6.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,2.0,32.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,5.0,5.0,2.0,4.0,6.0,5.0,6.0,6.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,8.0,4.0,1.0,1024.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7248732139.0,23589230.02,84240000.0,0.916381763888889,176.0,514.0,163840.0,1.709920097802376e+17,1.0,0.5311382187500001,133.0,20926.11111111111
1024000.0,8192000.0,256.0,64.0,2.0,34.0,6.0,14.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,512.0,128.0,1.0,8.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,4.0,6.0,4.0,6.0,2.0,6.0,5.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,16.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,6.0,4.0,3.0,5.0,5.0,5.0,6.0,2.0,5.0,16.0,16.0,1.0,8.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,2.0,5.0,4.0,1.0,1.0,4.0,6.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,6.0,3.0,5.0,1.0,5.0,5.0,8.0,2.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,5.0,5.0,2.0,3.0,2.0,3.0,6.0,5.0,1.0,3.0,5.0,6.0,512.0,2.0,1.0,512.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,4.0,5.0,2.0,6.0,2.0,6.0,4.0,128.0,256.0,1.0,512.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1375383105.0,16211051.919999998,36662500.0,0.4546195208333333,84.0,514.0,141312.0,2.229640692504581e+16,6.550151631944445,2.4907545916666667,133.0,15075.194444444445
